# XLAMB2	YLAMB2 
973334.000	1843195.100
973337.200	1843190.400
973352.000	1843165.300
973353.800	1843146.200
973354.000	1843135.200
973341.400	1843131.800
973340.100	1843120.700
973336.800	1843112.900
973324.000	1843117.400
973308.100	1843117.100
973304.600	1843129.700
973291.800	1843134.400
973277.500	1843134.100
973278.900	1843150.000
973262.800	1843155.900
973245.300	1843155.800
973227.900	1843147.700
973219.900	1843150.700
973210.400	1843142.700
973194.700	1843128.100
973190.000	1843121.600
973195.200	1843091.600
973200.400	1843074.300
973194.300	1843056.700
973184.900	1843045.600
973183.800	1843017.000
973203.100	1843003.100
973214.500	1842990.600
973256.100	1842988.000
973261.000	1842978.500
973261.100	1842969.100
973277.000	1842967.700
973283.700	1842959.900
973285.300	1842953.500
973279.100	1842945.600
973277.700	1842929.800
973278.000	1842915.300
973268.600	1842910.700
973242.900	1842911.800
973230.200	1842914.800
973219.000	1842919.200
973204.500	1842922.200
973193.400	1842915.800
973187.200	1842903.100
973190.700	1842891.900
973198.700	1842885.800
973230.600	1842883.000
973219.600	1842873.300
973219.800	1842868.600
973234.200	1842862.400
973253.200	1842867.500
973287.000	1842853.700
973287.700	1842814.200
973319.800	1842798.800
973376.100	1842774.300
973384.300	1842758.500
973382.800	1842750.600
973363.900	1842735.900
973391.500	1842703.200
973396.600	1842685.900
973408.000	1842679.600
973408.100	1842668.500
973397.100	1842658.900
973384.500	1842647.600
973417.400	1842589.400
973422.300	1842576.900
973436.900	1842565.900
973435.700	1842539.000
973426.300	1842527.900
973438.000	1842496.400
973442.700	1842505.900
973452.200	1842506.100
973463.600	1842495.000
973482.900	1842479.500
973473.500	1842469.900
973451.300	1842466.500
973451.400	1842456.800
973466.100	1842450.800
973478.700	1842447.800
973478.900	1842433.600
973471.200	1842420.800
973450.400	1842434.600
973443.800	1842434.600
973439.200	1842426.600
973433.100	1842413.800
973428.400	1842407.400
973413.800	1842416.600
973413.500	1842435.800
973421.200	1842458.000
973420.900	1842469.100
973411.300	1842472.200
973376.300	1842471.500
973366.900	1842463.500
973365.500	1842450.900
973375.500	1842425.700
973371.100	1842395.600
973363.500	1842374.800
973342.900	1842363.500
973327.000	1842364.600
973326.900	1842379.100
973316.800	1842399.300
973309.000	1842393.000
973310.700	1842385.100
973288.700	1842367.300
973274.300	1842372.000
973267.900	1842371.700
973269.700	1842360.600
973274.600	1842351.300
973287.300	1842351.600
973310.000	1842329.700
973303.800	1842321.700
973281.700	1842310.200
973268.700	1842324.200
973262.400	1842317.900
973268.900	1842306.900
973277.200	1842295.900
973280.500	1842283.300
973296.900	1842262.800
973297.000	1842253.400
973287.500	1842248.600
973276.600	1842234.000
973259.200	1842227.500
973253.000	1842214.800
973258.000	1842198.800
973256.500	1842187.700
973237.700	1842174.800
973224.800	1842177.900
973218.400	1842192.100
973202.300	1842190.300
973192.600	1842199.600
973182.600	1842224.700
973176.200	1842226.200
973168.200	1842224.600
973163.300	1842238.700
973167.900	1842251.500
973159.800	1842257.600
973142.300	1842257.500
973124.500	1842268.300
973122.700	1842285.700
973112.900	1842293.500
973095.300	1842294.600
973079.500	1842292.900
973063.500	1842294.300
973052.100	1842300.400
973058.200	1842319.600
973042.400	1842314.600
973019.800	1842326.900
972990.600	1842358.200
972966.600	1842365.700
972952.100	1842367.000
972962.200	1842343.400
972954.500	1842319.500
972929.300	1842303.400
972902.200	1842303.000
972879.800	1842308.800
972855.800	1842313.400
972835.500	1842294.000
972821.200	1842287.500
972801.700	1842312.500
972790.800	1842293.200
972765.300	1842291.300
972752.200	1842305.400
972752.200	1842316.500
972770.900	1842339.100
972764.300	1842345.300
972751.600	1842341.900
972747.000	1842329.200
972742.600	1842311.700
972731.500	1842306.800
972724.900	1842319.300
972731.100	1842330.500
972729.400	1842336.800
972718.400	1842334.900
972710.600	1842325.300
972715.500	1842315.900
972720.400	1842304.900
972718.900	1842300.200
972702.700	1842309.400
972681.700	1842325.000
972664.000	1842334.300
972651.400	1842323.000
972641.800	1842335.500
972630.400	1842335.400
972630.600	1842322.700
972616.400	1842316.000
972572.000	1842307.600
972566.900	1842313.900
972566.700	1842329.700
972571.400	1842332.800
972560.200	1842342.200
972547.500	1842343.500
972517.300	1842325.800
972530.400	1842314.800
972529.000	1842303.700
972492.100	1842306.300
972473.100	1842309.200
972471.500	1842306.000
972500.600	1842279.500
972499.100	1842270.000
972475.200	1842269.500
972462.600	1842263.000
972435.500	1842261.100
972421.000	1842270.300
972422.400	1842286.100
972427.200	1842292.600
972410.900	1842300.400
972384.100	1842293.600
972392.200	1842276.400
972400.400	1842265.400
972398.800	1842263.700
972363.400	1842282.100
972352.000	1842299.400
972335.900	1842305.500
972320.100	1842295.800
972310.500	1842294.200
972312.300	1842290.800
972329.800	1842288.000
972349.400	1842264.500
972355.700	1842263.100
972355.600	1842274.100
972415.300	1842229.100
972402.700	1842222.600
972410.900	1842207.000
972388.000	1842143.000
972353.400	1842114.200
972291.500	1842094.100
972245.200	1842098.100
972221.300	1842097.900
972208.400	1842111.900
972216.100	1842127.800
972241.500	1842134.600
972258.900	1842142.700
972278.100	1842136.900
972349.500	1842158.400
972363.600	1842176.000
972366.500	1842193.600
972328.600	1842264.100
972306.300	1842265.400
972306.100	1842275.000
972277.400	1842273.000
972270.800	1842287.100
972243.800	1842283.500
972269.500	1842169.900
972245.500	1842177.500
972224.400	1842202.500
972213.200	1842203.900
972185.700	1842230.500
972196.600	1842248.000
972185.200	1842252.700
972167.800	1842249.300
972151.900	1842244.100
972099.600	1842222.800
972084.200	1842197.100
972081.400	1842176.600
972081.600	1842152.900
972068.800	1842162.200
972066.700	1842189.000
972044.600	1842182.300
972030.500	1842161.600
972010.500	1842126.400
972014.000	1842098.000
972027.100	1842083.900
972047.800	1842085.800
972069.800	1842095.700
972076.100	1842098.800
972084.300	1842092.800
972079.700	1842081.400
972062.200	1842078.100
972052.800	1842065.400
972061.000	1842059.100
972062.900	1842038.600
972052.000	1842022.500
972058.500	1842014.600
972071.300	1842013.200
972071.300	1842006.900
972058.800	1841994.000
972063.700	1841986.300
972055.900	1841976.600
972038.600	1841968.300
972051.500	1841949.500
972062.900	1841940.300
972090.200	1841927.900
972093.600	1841915.400
972080.800	1841912.100
972081.100	1841901.000
972089.200	1841890.000
972135.800	1841876.300
972130.100	1841839.800
972153.900	1841840.200
972171.600	1841835.700
972195.200	1841845.500
972214.300	1841845.900
972233.900	1841820.900
972269.100	1841819.700
972270.900	1841805.600
972166.200	1841758.000
972086.100	1841789.000
972067.100	1841788.800
972057.600	1841771.400
972059.400	1841750.900
972088.200	1841743.200
972091.700	1841706.900
972096.800	1841675.400
972066.600	1841670.300
972066.600	1841662.400
972101.800	1841656.400
972094.000	1841634.100
972105.200	1841631.200
972130.800	1841639.200
972135.800	1841595.200
972171.100	1841579.500
972220.400	1841595.800
972236.400	1841586.500
972249.900	1841518.500
972208.600	1841505.700
972202.200	1841494.500
972213.500	1841477.300
972212.400	1841442.500
972179.100	1841413.900
972166.400	1841399.600
972118.300	1841421.300
972078.300	1841443.000
972078.400	1841425.700
972067.400	1841408.100
971976.500	1841420.100
971938.300	1841413.400
971927.500	1841378.500
971927.900	1841340.800
971939.200	1841317.100
971974.300	1841315.900
971969.700	1841287.300
972032.000	1841275.100
972019.400	1841259.200
972027.500	1841249.900
972051.500	1841254.700
972059.500	1841243.700
972085.000	1841251.900
972078.800	1841223.400
972026.200	1841218.300
972026.300	1841207.300
972063.100	1841190.100
972055.300	1841175.900
971983.700	1841162.600
971927.900	1841160.500
971878.400	1841166.600
971875.300	1841158.600
971905.300	1841146.100
971931.400	1841135.300
971947.700	1841081.900
971919.200	1841065.900
971879.300	1841063.800
971858.300	1841087.400
971807.400	1841104.400
971802.000	1841145.300
971770.000	1841154.600
971736.700	1841141.700
971727.500	1841094.200
971691.000	1841079.700
971671.900	1841079.600
971670.500	1841063.800
971678.600	1841059.000
971685.100	1841032.200
971659.600	1841038.400
971651.700	1841025.700
971670.900	1841008.600
971655.200	1840991.100
971592.900	1841015.800
971558.000	1841001.200
971527.500	1841016.700
971508.300	1841015.100
971496.000	1840972.400
971522.900	1840980.500
971526.300	1840961.500
971518.400	1840947.300
971526.600	1840929.900
971522.000	1840912.600
971547.600	1840900.100
971570.100	1840897.200
971562.300	1840865.400
971575.300	1840848.200
971532.500	1840819.600
971575.800	1840800.800
971591.600	1840799.500
971574.300	1840767.800
971622.100	1840774.400
971628.600	1840758.600
971577.700	1840756.700
971545.900	1840739.100
971507.800	1840737.200
971492.000	1840716.600
971492.300	1840678.500
971533.900	1840680.500
971496.000	1840624.900
971490.000	1840588.600
971435.800	1840594.400
971437.500	1840570.800
971480.700	1840557.000
971477.800	1840541.200
971554.400	1840519.500
971556.200	1840491.100
971609.100	1840491.700
971609.200	1840468.000
971569.500	1840436.100
971582.400	1840425.000
971606.400	1840428.400
971614.400	1840409.600
971651.000	1840428.800
971665.500	1840411.600
971720.900	1840451.300
971718.300	1840391.400
971688.300	1840367.600
971681.800	1840384.900
971672.400	1840367.400
971640.600	1840363.900
971655.300	1840296.200
971615.600	1840289.500
971620.600	1840276.900
971652.600	1840269.400
971582.900	1840213.500
971580.100	1840181.900
971575.700	1840123.500
971604.600	1840122.000
971606.100	1840109.400
971644.300	1840116.100
971636.700	1840097.000
971598.600	1840058.800
971595.800	1840039.900
971568.800	1840001.800
971536.800	1839969.000
971531.900	1839949.900
971573.400	1839964.100
971565.500	1839940.600
971583.000	1839940.500
971605.500	1839959.400
971621.300	1839940.500
971608.600	1839921.600
971615.000	1839910.600
971632.500	1839923.200
971635.700	1839894.900
971605.500	1839853.900
971615.000	1839814.500
971605.500	1839805.000
971578.300	1839822.300
971572.000	1839751.200
971551.300	1839740.100
971514.600	1839771.600
971505.000	1839743.300
971484.300	1839738.600
971431.700	1839748.000
971423.800	1839714.900
971436.500	1839694.400
971484.400	1839672.400
971535.400	1839648.700
971562.500	1839595.200
971554.700	1839584.200
971538.600	1839595.200
971525.900	1839577.800
971508.500	1839549.400
971495.600	1839527.400
971459.000	1839544.700
971459.000	1839522.700
971503.600	1839494.400
971492.700	1839477.000
971498.800	1839454.700
971452.700	1839456.400
971463.800	1839440.500
971462.200	1839421.700
971483.000	1839413.900
971451.100	1839387.000
971457.500	1839341.200
971475.000	1839328.700
971463.900	1839302.000
971408.200	1839286.200
971395.400	1839300.300
971321.900	1839279.800
971325.400	1839159.900
971346.000	1839147.300
971379.500	1839163.100
971381.100	1839153.800
971488.100	1839166.400
971488.000	1839159.900
971478.400	1839145.900
971478.400	1839134.700
971497.600	1839126.800
971510.300	1839087.400
971548.600	1839119.200
971601.300	1839136.500
971610.900	1839119.000
971582.100	1839090.600
971580.500	1839076.700
971571.000	1839065.500
971572.600	1839027.700
971504.100	1838980.300
971536.100	1838950.300
971501.000	1838925.200
971513.600	1838911.000
971516.800	1838890.500
971491.400	1838857.400
971516.800	1838857.400
971510.500	1838807.000
971499.400	1838816.500
971480.300	1838800.500
971449.900	1838807.000
971402.300	1838806.800
971383.100	1838745.400
971405.500	1838661.900
971437.300	1838668.100
971448.400	1838668.200
971478.900	1838657.200
971434.200	1838635.100
971490.000	1838622.500
971490.100	1838591.000
971556.900	1838632.000
971571.200	1838592.600
971553.800	1838562.700
971563.500	1838545.300
971590.600	1838553.100
971601.600	1838551.700
971603.200	1838517.000
971598.600	1838485.500
971557.000	1838430.300
971526.800	1838449.100
971512.600	1838433.400
971493.300	1838433.400
971498.100	1838464.700
971477.400	1838526.400
971424.700	1838516.800
971405.600	1838501.100
971378.500	1838486.700
